"persona"	"nome"	"cognome"	"dataNascita"	"dataMorte"	"riferimento"	"legislatura"
"http://dati.camera.it/ocd/persona.rdf/p307792"	"GABRIELLA"	"DI GIROLAMO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307793"	"LUIGI"	"DI MARZIO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307850"	"GISELLA"	"NATURALE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307850"	"GISELLA"	"NATURALE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307890"	"LOREDANA"	"RUSSO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307901"	"LAURA"	"STABILE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307900"	"CHRISTIAN"	"SOLINAS"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307748"	"LUIGI"	"AUGUSSORI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307893"	"MARIA"	"SAPONARA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307798"	"MEINHARD"	"DURNWALDER"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307798"	"MEINHARD"	"DURNWALDER"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307894"	"PAOLO"	"SAVIANE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307799"	"VASCO"	"ERRANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307746"	"LUISA"	"ANGRISANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307891"	"ANTONIO"	"SACCONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307747"	"GIUSEPPE"	"AUDDINO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307744"	"ALESSANDRO"	"ALFIERI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307744"	"ALESSANDRO"	"ALFIERI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307897"	"MARCO"	"SICLARI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307794"	"FABIO"	"DI MICCO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307745"	"CRISTIANO"	"ANASTASI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307898"	"PIERPAOLO"	"SILERI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307795"	"PRIMO"	"DI NICOLA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307895"	"ROSELLINA"	"SBRANA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307742"	"ENRICO"	"AIMI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307796"	"STANISLAO"	"DI PIAZZA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307896"	"LILIANA"	"SEGRE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307896"	"LILIANA"	"SEGRE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_17"
"http://dati.camera.it/ocd/persona.rdf/p307896"	"LILIANA"	"SEGRE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307743"	"FRANCESCA"	"ALDERISI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307797"	"TIZIANA CARMELA ROSARIA"	"DRAGO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307835"	"MASSIMO"	"MALLEGNI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307876"	"VINCENZO"	"PRESUTTO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307763"	"ANTONELLA"	"CAMPAGNA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307836"	"DANIELE"	"MANCA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307836"	"DANIELE"	"MANCA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307875"	"NADIA"	"PIZZOL"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307765"	"MASSIMO"	"CANDURA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307878"	"RUGGIERO"	"QUARTO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307838"	"MARIA LAURA"	"MANTOVANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307764"	"MAURIZIO"	"CAMPARI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307877"	"STEFANIA"	"PUCCIARELLI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307877"	"STEFANIA"	"PUCCIARELLI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307807"	"ROBERTA"	"FERRERO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307839"	"GIOVANNI"	"MARILOTTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307808"	"BARBARA"	"FLORIDIA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307808"	"BARBARA"	"FLORIDIA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307879"	"ISABELLA"	"RAUTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307879"	"ISABELLA"	"RAUTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307809"	"SONIA"	"FREGOLENT"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307761"	"LUCA"	"BRIZIARELLI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307760"	"ELENA"	"BOTTO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307916"	"FRANCESCO"	"ZAFFINI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307916"	"FRANCESCO"	"ZAFFINI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307917"	"CRISTIANO"	"ZULIANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307830"	"ALESSANDRINA"	"LONARDO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307831"	"PIETRO"	"LOREFICE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307831"	"PIETRO"	"LOREFICE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307832"	"GIULIA"	"LUPO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307833"	"LARA"	"MAGONI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307834"	"ALESSANDRA"	"MAIORINO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307834"	"ALESSANDRA"	"MAIORINO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307911"	"FRANCESCO"	"URRARO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307910"	"JULIANE"	"UNTERBERGER"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307910"	"JULIANE"	"UNTERBERGER"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307913"	"ORIETTA"	"VANIN"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307912"	"SERGIO"	"VACCARO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307915"	"GELSOMINA"	"VONO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307914"	"MANUEL"	"VESCOVI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307758"	"LUCIA"	"BORGONZONI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307758"	"LUCIA"	"BORGONZONI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307880"	"ALESSANDRA"	"RICCARDI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307759"	"SIMONE"	"BOSSI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307881"	"SABRINA"	"RICCIARDI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307806"	"ANDREA"	"FERRAZZI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307882"	"PAOLO"	"RIPAMONTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307805"	"GIANLUCA"	"FERRARA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307754"	"GIORGIO MARIA"	"BERGESIO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307754"	"GIORGIO MARIA"	"BERGESIO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307800"	"ELVIRA LUCIA"	"EVANGELISTA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307883"	"TATIANA"	"ROJC"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307883"	"TATIANA"	"ROJC"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307884"	"SERGIO"	"ROMAGNOLI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307755"	"MASSIMO VITTORIO"	"BERUTTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307802"	"GIOVANBATTISTA"	"FAZZOLARI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307802"	"GIOVANBATTISTA"	"FAZZOLARI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307756"	"CATERINA"	"BITI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307885"	"IUNIO VALERIO"	"ROMANO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307801"	"ANTONELLA"	"FAGGI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307757"	"VITTORIA FRANCESCA MARIA"	"BOGO DELEDDA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307886"	"MASSIMILIANO"	"ROMEO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307886"	"MASSIMILIANO"	"ROMEO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307767"	"MARIA CRISTINA"	"CANTU'"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307767"	"MARIA CRISTINA"	"CANTU'"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307869"	"ANGELA ANNA BRUNA"	"PIARULLI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307766"	"ANDREA"	"CANGINI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307827"	"CINZIA"	"LEONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307868"	"CESARE"	"PIANASSO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307769"	"ADRIANO"	"CARIO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307828"	"ETTORE ANTONIO"	"LICHERI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307828"	"ETTORE ANTONIO"	"LICHERI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307867"	"MARCO"	"PEROSINO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307768"	"VINCENZO"	"CARBONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307866"	"GIANLUCA"	"PERILLI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307825"	"GABRIELE"	"LANZI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307865"	"SIMONA"	"PERGREFFI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307864"	"PASQUALE"	"PEPE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307823"	"VIRGINIA"	"LA MURA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307824"	"PATRIZIO GIACOMO"	"LA PIETRA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307824"	"PATRIZIO GIACOMO"	"LA PIETRA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307821"	"TONY CHIKE"	"IWOBI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307820"	"ANTONIO"	"IANNONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307820"	"ANTONIO"	"IANNONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307770"	"MARZIA"	"CASOLATI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307873"	"GIUSEPPE"	"PISANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307771"	"MARIA DOMENICA"	"CASTELLONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307771"	"MARIA DOMENICA"	"CASTELLONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307874"	"PIETRO"	"PISANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307772"	"FRANCESCO"	"CASTIELLO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307772"	"FRANCESCO"	"CASTIELLO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307871"	"DAISY"	"PIROVANO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307871"	"DAISY"	"PIROVANO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307773"	"TOMMASO"	"CERNO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307872"	"ELISA"	"PIRRO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307872"	"ELISA"	"PIRRO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307774"	"LUCA"	"CIRIANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307774"	"LUCA"	"CIRIANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307775"	"MAURO"	"COLTORTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307870"	"SIMONE"	"PILLON"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307776"	"EUGENIO ALBERTO"	"COMINCINI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307777"	"DONATELLA"	"CONZATTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307856"	"MARINELLA"	"PACIFICO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307815"	"SILVANA"	"GIANNUZZI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307855"	"ANDREA"	"OSTELLARI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307855"	"ANDREA"	"OSTELLARI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307816"	"BIANCA LAURA"	"GRANATO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307858"	"URANIA GIULIA ROSINA"	"PAPATHEU"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307817"	"UGO"	"GRASSI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307779"	"MARGHERITA"	"CORRADO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307818"	"LEONARDO"	"GRIMANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307778"	"GIANMARCO"	"CORBETTA"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307852"	"SIMONA NUNZIA"	"NOCERINO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307811"	"ADRIANO"	"GALLIANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307811"	"ADRIANO"	"GALLIANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307812"	"AGNESE"	"GALLICCHIO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307854"	"FRANCO"	"ORTOLANI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307741"	"ROSSELLA"	"ACCOTO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307813"	"VINCENZO"	"GARRUTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307740"	"ROSA SILVANA"	"ABATE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307853"	"FABRIZIO"	"ORTIS"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307814"	"FELICIA"	"GAUDIANO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307814"	"FELICIA"	"GAUDIANO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307810"	"UMBERTO"	"FUSCO"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307859"	"GIANLUIGI"	"PARAGONE"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p307780"	"MARCO"	"CROATTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_19"
"http://dati.camera.it/ocd/persona.rdf/p307780"	"MARCO"	"CROATTI"			"senato"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
