"persona"	"nome"	"cognome"	"dataNascita"	"dataMorte"	"riferimento"	"legislatura"
"http://dati.camera.it/ocd/persona.rdf/p50311"	"TERESIO"	"DELFINO"	"19490804"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50311"	"TERESIO"	"DELFINO"	"19490804"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50311"	"TERESIO"	"DELFINO"	"19490804"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50311"	"TERESIO"	"DELFINO"	"19490804"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50313"	"SILVANA"	"DAMERI"	"19520303"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50313"	"SILVANA"	"DAMERI"	"19520303"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50315"	"PAOLO"	"RICCIOTTI"	"19630805"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50315"	"PAOLO"	"RICCIOTTI"	"19630805"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50317"	"GLORIA"	"BUFFO"	"19540914"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50317"	"GLORIA"	"BUFFO"	"19540914"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50317"	"GLORIA"	"BUFFO"	"19540914"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50318"	"MICAEL"	"SALVATI"	"19370504"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50320"	"PAOLO"	"ARMAROLI"	"19401017"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50321"	"STEFANO"	"BASTIANONI"	"19560208"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50322"	"FILIPPO"	"BERSELLI"	"19410920"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_10"
"http://dati.camera.it/ocd/persona.rdf/p50322"	"FILIPPO"	"BERSELLI"	"19410920"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_11"
"http://dati.camera.it/ocd/persona.rdf/p50322"	"FILIPPO"	"BERSELLI"	"19410920"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50322"	"FILIPPO"	"BERSELLI"	"19410920"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50322"	"FILIPPO"	"BERSELLI"	"19410920"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_09"
"http://dati.camera.it/ocd/persona.rdf/p50323"	"ANTONIO"	"BOCCIA"	"19440809"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50323"	"ANTONIO"	"BOCCIA"	"19440809"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50331"	"PIERA"	"CAPITELLI"	"19491127"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50331"	"PIERA"	"CAPITELLI"	"19491127"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50333"	"UMBERTO"	"CHINCARINI"	"19570110"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50334"	"FRANCO"	"CHIUSOLI"	"19461005"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50337"	"GIOVANNI"	"CREMA"	"19471003"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50337"	"GIOVANNI"	"CREMA"	"19471003"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50338"	"GIOVANNI"	"DELL'ELCE"	"19560628"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50338"	"GIOVANNI"	"DELL'ELCE"	"19560628"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50338"	"GIOVANNI"	"DELL'ELCE"	"19560628"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50338"	"GIOVANNI"	"DELL'ELCE"	"19560628"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50339"	"ANTONIO"	"DI BISCEGLIE"	"19520610"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50341"	"SANDRA"	"FEI"	"19571027"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50342"	"GIUSEPPE MARCO"	"FOLLINI"	"19540926"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50342"	"GIUSEPPE MARCO"	"FOLLINI"	"19540926"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50343"	"PIETRO"	"FONTANINI"	"19520923"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50343"	"PIETRO"	"FONTANINI"	"19520923"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50344"	"ALBERTO GIORGIO"	"GAGLIARDI"	"19460131"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50346"	"FRANCA"	"GAMBATO"	"19690831"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50347"	"ANTONINO"	"GAZZARA"	"19480718"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50347"	"ANTONINO"	"GAZZARA"	"19480718"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50349"	"PASQUALE"	"GIULIANO"	"19420103"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50350"	"FRANCESCA"	"IZZO"	"19480710"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50351"	"ANTONINO"	"LO PRESTI"	"19540701"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50351"	"ANTONINO"	"LO PRESTI"	"19540701"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50351"	"ANTONINO"	"LO PRESTI"	"19540701"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50351"	"ANTONINO"	"LO PRESTI"	"19540701"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50354"	"LUIGI"	"MARTINI"	"19490615"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50354"	"LUIGI"	"MARTINI"	"19490615"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50355"	"ANTONIO"	"MARZANO"	"19350218"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50355"	"ANTONIO"	"MARZANO"	"19350218"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50357"	"GIOVANNI"	"MELONI"	"19420315"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50360"	"MARIO"	"MICHELANGELI"	"19570316"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50361"	"RICCARDO"	"MIGLIORI"	"19520307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50361"	"RICCARDO"	"MIGLIORI"	"19520307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50361"	"RICCARDO"	"MIGLIORI"	"19520307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50361"	"RICCARDO"	"MIGLIORI"	"19520307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50362"	"NICOLA"	"MIRAGLIA DEL GIUDICE"	"19610904"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50363"	"LUIGI"	"OCCHIONERO"	"19400828"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50365"	"GIANCARLO"	"PAGLIARINI"	"19420423"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50365"	"GIANCARLO"	"PAGLIARINI"	"19420423"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50366"	"ELIO MASSIMO"	"PALMIZIO"	"19541128"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50366"	"ELIO MASSIMO"	"PALMIZIO"	"19541128"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_17"
"http://dati.camera.it/ocd/persona.rdf/p50369"	"LIVIO"	"PROIETTI"	"19571202"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50377"	"GAETANO"	"VENETO"	"19400528"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50379"	"LUCA GIUSEPPE"	"VOLONTE'"	"19660317"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50379"	"LUCA GIUSEPPE"	"VOLONTE'"	"19660317"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50379"	"LUCA GIUSEPPE"	"VOLONTE'"	"19660317"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50379"	"LUCA GIUSEPPE"	"VOLONTE'"	"19660317"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50383"	"GIACOMO"	"CHIAPPORI"	"19531003"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50383"	"GIACOMO"	"CHIAPPORI"	"19531003"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50386"	"SIMONE ENRICO"	"GNAGA"	"19610219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50387"	"DANIELA"	"SANTANDREA"	"19580407"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50389"	"GUIDO"	"POSSA"	"19370115"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50389"	"GUIDO"	"POSSA"	"19370115"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50392"	"EDUARDO"	"BRUNO"	"19510910"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50393"	"MAURA"	"COSSUTTA"	"19510727"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50393"	"MAURA"	"COSSUTTA"	"19510727"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50394"	"WALTER"	"DE CESARIS"	"19530925"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50395"	"GIULIANO"	"PISAPIA"	"19490520"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50395"	"GIULIANO"	"PISAPIA"	"19490520"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50398"	"BONAVENTURA"	"LAMACCHIA"	"19530219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p5040"	"SALVATORE"	"RIELA"	"19401112"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_06"
"http://dati.camera.it/ocd/persona.rdf/p50437"	"GIANCLAUDIO"	"BRESSA"	"19560116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50437"	"GIANCLAUDIO"	"BRESSA"	"19560116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50437"	"GIANCLAUDIO"	"BRESSA"	"19560116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50437"	"GIANCLAUDIO"	"BRESSA"	"19560116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50437"	"GIANCLAUDIO"	"BRESSA"	"19560116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_17"
"http://dati.camera.it/ocd/persona.rdf/p50441"	"MASSIMO"	"OSTILLIO"	"19571001"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50441"	"MASSIMO"	"OSTILLIO"	"19571001"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50442"	"LUIGI"	"CESARO"	"19520219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50442"	"LUIGI"	"CESARO"	"19520219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50442"	"LUIGI"	"CESARO"	"19520219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50442"	"LUIGI"	"CESARO"	"19520219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50442"	"LUIGI"	"CESARO"	"19520219"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_17"
"http://dati.camera.it/ocd/persona.rdf/p50443"	"IDA"	"D'IPPOLITO"	"19480307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50443"	"IDA"	"D'IPPOLITO"	"19480307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50443"	"IDA"	"D'IPPOLITO"	"19480307"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50444"	"LUCA"	"DANESE"	"19580602"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50445"	"MARCELLO"	"DELL'UTRI"	"19410911"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50446"	"MAURO"	"FABRIS"	"19580314"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50446"	"MAURO"	"FABRIS"	"19580314"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50447"	"ANTONIO"	"LEONE"	"19480116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50447"	"ANTONIO"	"LEONE"	"19480116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50447"	"ANTONIO"	"LEONE"	"19480116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50447"	"ANTONIO"	"LEONE"	"19480116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50447"	"ANTONIO"	"LEONE"	"19480116"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_17"
"http://dati.camera.it/ocd/persona.rdf/p50460"	"EMILIANA"	"SANTOLI"	"19410425"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50461"	"FILIPPO"	"ASCIERTO"	"19571113"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50461"	"FILIPPO"	"ASCIERTO"	"19571113"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50461"	"FILIPPO"	"ASCIERTO"	"19571113"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50461"	"FILIPPO"	"ASCIERTO"	"19571113"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50462"	"DARIO"	"GALLI"	"19570625"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50462"	"DARIO"	"GALLI"	"19570625"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50462"	"DARIO"	"GALLI"	"19570625"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_18"
"http://dati.camera.it/ocd/persona.rdf/p50465"	"GAETANO"	"PECORELLA"	"19380509"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50465"	"GAETANO"	"PECORELLA"	"19380509"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50465"	"GAETANO"	"PECORELLA"	"19380509"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50465"	"GAETANO"	"PECORELLA"	"19380509"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50468"	"GRAZIA"	"SESTINI"	"19580501"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50469"	"MARISA"	"ABBONDANZIERI"	"19560114"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50469"	"MARISA"	"ABBONDANZIERI"	"19560114"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50471"	"ARTURO MARIO LUIGI"	"PARISI"	"19400913"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50471"	"ARTURO MARIO LUIGI"	"PARISI"	"19400913"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50471"	"ARTURO MARIO LUIGI"	"PARISI"	"19400913"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50471"	"ARTURO MARIO LUIGI"	"PARISI"	"19400913"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50473"	"MICHELE"	"VENTURA"	"19431223"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50473"	"MICHELE"	"VENTURA"	"19431223"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50473"	"MICHELE"	"VENTURA"	"19431223"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_15"
"http://dati.camera.it/ocd/persona.rdf/p50473"	"MICHELE"	"VENTURA"	"19431223"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_16"
"http://dati.camera.it/ocd/persona.rdf/p50474"	"FRANCESCO"	"MAIONE"	"19631218"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50474"	"FRANCESCO"	"MAIONE"	"19631218"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50475"	"LUCIANO"	"DONNER"	"19410213"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50476"	"ANTONIO"	"LODDO"	"19501021"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50476"	"ANTONIO"	"LODDO"	"19501021"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50477"	"GUIDO GIUSEPPE"	"ROSSI"	"19680427"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p50477"	"GUIDO GIUSEPPE"	"ROSSI"	"19680427"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_14"
"http://dati.camera.it/ocd/persona.rdf/p50478"	"GIORGIO"	"BISSACCO"	"19550330"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_13"
"http://dati.camera.it/ocd/persona.rdf/p5210"	"SANDRO"	"SACCUCCI"	"19430822"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_06"
"http://dati.camera.it/ocd/persona.rdf/p5210"	"SANDRO"	"SACCUCCI"	"19430822"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_07"
"http://dati.camera.it/ocd/persona.rdf/p5280"	"CARLO"	"SANGALLI"	"19370831"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_10"
"http://dati.camera.it/ocd/persona.rdf/p5280"	"CARLO"	"SANGALLI"	"19370831"		"camera"	"http://dati.camera.it/ocd/legislatura.rdf/repubblica_11"
